population_share,accessibility_share
0.0012340215084830214,4.2372696716924147e-10
0.0012363816731937919,4.2575855304511176e-10
0.0012379377805447822,4.27098435783996e-10
0.0012384754009225232,4.275617452816993e-10
0.0012392885654390375,4.2826618140507944e-10
0.0012422564904600245,4.308796716486919e-10
0.0012448403639557025,4.331567036218548e-10
0.0012485450520551727,4.364380697817242e-10
0.0012649163175482774,4.510940152166023e-10
0.0012661833944670384,4.522283325478419e-10
0.0012709957289337363,4.565991166249153e-10
0.001273733108777493,4.5910660800023284e-10
0.0012784056297775253,4.633898749985994e-10
0.001282556247349305,4.672185281847285e-10
0.0012845930609474423,4.691068850330864e-10
0.0012924647910425194,4.764061257140731e-10
0.0012958700506763403,4.79593548933903e-10
0.001297085167956354,4.807312057133138e-10
0.001298072614109773,4.816557047960096e-10
0.0012986490807300284,4.821967538986479e-10
0.001301574770180154,4.849736358915002e-10
0.0013065099044115935,4.89660816267617e-10
0.0013096995029088484,4.92696760428645e-10
0.001314069787005135,4.968641497114945e-10
0.0013186049030849882,5.01225558462397e-10
0.0013282471498348675,5.105620545319654e-10
0.0013324284110598523,5.146112182418584e-10
0.0013376822525178378,5.197102200859545e-10
0.001341074238407065,5.230062040443575e-10
0.0013454152266960588,5.272329699760389e-10
0.0013465571725824754,5.283515351200878e-10
0.0013469004620727879,5.286877959383538e-10
0.0013497855971828989,5.31546132531236e-10
0.0013664696933863405,5.480982216189581e-10
0.0013717751780015638,5.53391478389561e-10
0.0013721935136328629,5.53809268008417e-10
0.0013725392365777315,5.541568534289106e-10
0.001372910860977354,5.545318050543784e-10
0.0013826155697152487,5.643656035129227e-10
0.0013841526949881294,5.659372207518587e-10
0.0013879884857977537,5.69876470840002e-10
0.0014015293261387613,5.838819101125801e-10
0.0014037786719941147,5.862106943403923e-10
0.001405325762879292,5.87816460197033e-10
0.001405677184790539,5.881816137488563e-10
0.0014081502495643392,5.907540211004393e-10
0.0014122688361247126,5.950435581153471e-10
0.0014285230829096398,6.119756308038967e-10
0.0014291932286102347,6.126750307330544e-10
0.0014299613869908306,6.134812021441051e-10
0.0014305418801602422,6.140909427284906e-10
0.001433270305190981,6.16956836007444e-10
0.001435100879545102,6.188922593548923e-10
0.0014364909052086666,6.203746567109334e-10
0.0014375030389635697,6.21459270334795e-10
0.0014398375050181102,6.239724419909531e-10
0.0014413755740726594,6.256295415389181e-10
0.0014423307092649984,6.266588232268532e-10
0.0014442493598313944,6.287322502524665e-10
0.0014455931958425225,6.301857853478729e-10
0.001448479530627464,6.333373747263481e-10
0.0014516368254444592,6.368071352771534e-10
0.0014521383221807417,6.373590947192624e-10
0.0014554120757214108,6.409687883329002e-10
0.0014574107127847784,6.431731956282151e-10
0.0014578263679245623,6.436357347127984e-10
0.0014583703410097147,6.442410654034648e-10
0.0014665538455426556,6.533573510240156e-10
0.00148088161006794,6.694121623577836e-10
0.0014839044489950686,6.728335749742368e-10
0.001485472263394349,6.746119041836241e-10
0.0014893496482536583,6.790141021299471e-10
0.0014906941014739836,6.805430717279009e-10
0.0014921462876314737,6.821975406018298e-10
0.001497054889531457,6.877931553979758e-10
0.0014988469466424752,6.898372214871625e-10
0.001500031405877954,6.911894289637308e-10
0.0015021966768214955,6.936613549456062e-10
